priority,alert_id,score,hostname,severity,user_count,service,rule_name,targeted_users,summary,src_ip,attempt_count,mitre_technique_id,username,mitre_technique_name
high,ALERT-1129,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on web-sgp-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1130,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-ldn-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1131,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-nyc-01.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1132,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-ldn-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1133,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-ldn-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1134,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-nyc-01.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1135,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-tok-03.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1136,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-nyc-01.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1137,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-tok-03.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1138,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-nyc-01.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1139,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on web-sgp-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1140,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-nyc-01.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1141,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on db-ber-01.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1142,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-tok-03.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1143,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on web-sgp-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1144,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on web-sgp-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1145,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on web-sgp-02.,4.6.183.115,18,T1110,admin,Brute Force
high,ALERT-1146,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 4.6.183.115 made 18 login attempts against user admin on srv-nyc-01.,4.6.183.115,18,T1110,admin,Brute Force
medium,ALERT-1147,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 152.29.253.73 made 6 login attempts against user admin on srv-ldn-02.,152.29.253.73,6,T1110,admin,Brute Force
medium,ALERT-1148,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 152.29.253.73 made 6 login attempts against user admin on srv-nyc-01.,152.29.253.73,6,T1110,admin,Brute Force
medium,ALERT-1149,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 152.29.253.73 made 6 login attempts against user admin on db-ber-01.,152.29.253.73,6,T1110,admin,Brute Force
medium,ALERT-1150,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 152.29.253.73 made 6 login attempts against user admin on web-sgp-02.,152.29.253.73,6,T1110,admin,Brute Force
medium,ALERT-1151,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 152.29.253.73 made 6 login attempts against user admin on web-sgp-02.,152.29.253.73,6,T1110,admin,Brute Force
medium,ALERT-1152,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 152.29.253.73 made 6 login attempts against user admin on db-ber-01.,152.29.253.73,6,T1110,admin,Brute Force
medium,ALERT-1153,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 135.5.197.41 made 6 login attempts against user admin on web-sgp-02.,135.5.197.41,6,T1110,admin,Brute Force
medium,ALERT-1154,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 135.5.197.41 made 6 login attempts against user admin on srv-ldn-02.,135.5.197.41,6,T1110,admin,Brute Force
medium,ALERT-1155,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 135.5.197.41 made 6 login attempts against user admin on srv-tok-03.,135.5.197.41,6,T1110,admin,Brute Force
medium,ALERT-1156,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 135.5.197.41 made 6 login attempts against user admin on srv-tok-03.,135.5.197.41,6,T1110,admin,Brute Force
medium,ALERT-1157,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 135.5.197.41 made 6 login attempts against user admin on srv-ldn-02.,135.5.197.41,6,T1110,admin,Brute Force
medium,ALERT-1158,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 135.5.197.41 made 6 login attempts against user admin on srv-nyc-01.,135.5.197.41,6,T1110,admin,Brute Force
medium,ALERT-1159,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 183.71.213.149 made 6 login attempts against user admin on srv-nyc-01.,183.71.213.149,6,T1110,admin,Brute Force
medium,ALERT-1160,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 183.71.213.149 made 6 login attempts against user admin on srv-tok-03.,183.71.213.149,6,T1110,admin,Brute Force
medium,ALERT-1161,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 183.71.213.149 made 6 login attempts against user admin on srv-nyc-01.,183.71.213.149,6,T1110,admin,Brute Force
medium,ALERT-1162,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 183.71.213.149 made 6 login attempts against user admin on web-sgp-02.,183.71.213.149,6,T1110,admin,Brute Force
medium,ALERT-1163,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 183.71.213.149 made 6 login attempts against user admin on srv-nyc-01.,183.71.213.149,6,T1110,admin,Brute Force
medium,ALERT-1164,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 183.71.213.149 made 6 login attempts against user admin on srv-ldn-02.,183.71.213.149,6,T1110,admin,Brute Force
medium,ALERT-1165,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 129.75.10.64 made 6 login attempts against user admin on srv-ldn-02.,129.75.10.64,6,T1110,admin,Brute Force
medium,ALERT-1166,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 129.75.10.64 made 6 login attempts against user admin on srv-nyc-01.,129.75.10.64,6,T1110,admin,Brute Force
medium,ALERT-1167,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 129.75.10.64 made 6 login attempts against user admin on srv-ldn-02.,129.75.10.64,6,T1110,admin,Brute Force
medium,ALERT-1168,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 129.75.10.64 made 6 login attempts against user admin on db-ber-01.,129.75.10.64,6,T1110,admin,Brute Force
medium,ALERT-1169,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 129.75.10.64 made 6 login attempts against user admin on srv-tok-03.,129.75.10.64,6,T1110,admin,Brute Force
medium,ALERT-1170,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 129.75.10.64 made 6 login attempts against user admin on srv-nyc-01.,129.75.10.64,6,T1110,admin,Brute Force
medium,ALERT-1171,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 110.42.118.114 made 6 login attempts against user admin on srv-nyc-01.,110.42.118.114,6,T1110,admin,Brute Force
medium,ALERT-1172,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 110.42.118.114 made 6 login attempts against user admin on srv-ldn-02.,110.42.118.114,6,T1110,admin,Brute Force
medium,ALERT-1173,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 110.42.118.114 made 6 login attempts against user admin on web-sgp-02.,110.42.118.114,6,T1110,admin,Brute Force
medium,ALERT-1174,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 110.42.118.114 made 6 login attempts against user admin on web-sgp-02.,110.42.118.114,6,T1110,admin,Brute Force
medium,ALERT-1175,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 110.42.118.114 made 6 login attempts against user admin on srv-nyc-01.,110.42.118.114,6,T1110,admin,Brute Force
medium,ALERT-1176,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 110.42.118.114 made 6 login attempts against user admin on db-ber-01.,110.42.118.114,6,T1110,admin,Brute Force
high,ALERT-1177,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on db-ber-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1178,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on db-ber-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1179,75,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-tok-03.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1180,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-ldn-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1181,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on web-sgp-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1182,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on web-sgp-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1183,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on db-ber-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1184,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on web-sgp-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1185,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on web-sgp-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1186,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-nyc-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1187,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-nyc-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1188,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on db-ber-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1189,75,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-nyc-01.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1190,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-ldn-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1191,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on web-sgp-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1192,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on web-sgp-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1193,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on srv-ldn-02.,222.50.214.103,18,T1110,admin,Brute Force
high,ALERT-1194,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 222.50.214.103 made 18 login attempts against user admin on db-ber-01.,222.50.214.103,18,T1110,admin,Brute Force
medium,ALERT-1195,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 82.123.174.246 made 6 login attempts against user admin on srv-ldn-02.,82.123.174.246,6,T1110,admin,Brute Force
medium,ALERT-1196,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 82.123.174.246 made 6 login attempts against user admin on db-ber-01.,82.123.174.246,6,T1110,admin,Brute Force
medium,ALERT-1197,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 82.123.174.246 made 6 login attempts against user admin on db-ber-01.,82.123.174.246,6,T1110,admin,Brute Force
medium,ALERT-1198,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 82.123.174.246 made 6 login attempts against user admin on db-ber-01.,82.123.174.246,6,T1110,admin,Brute Force
medium,ALERT-1199,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 82.123.174.246 made 6 login attempts against user admin on srv-nyc-01.,82.123.174.246,6,T1110,admin,Brute Force
medium,ALERT-1200,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 82.123.174.246 made 6 login attempts against user admin on srv-nyc-01.,82.123.174.246,6,T1110,admin,Brute Force
medium,ALERT-1201,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on db-ber-01.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1202,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on srv-tok-03.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1203,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on web-sgp-02.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1204,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on web-sgp-02.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1205,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on srv-ldn-02.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1206,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on srv-nyc-01.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1207,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on srv-ldn-02.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1208,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 29.145.94.248 made 8 login attempts against user admin on srv-nyc-01.,29.145.94.248,8,T1110,admin,Brute Force
medium,ALERT-1209,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 7.77.11.157 made 6 login attempts against user admin on srv-tok-03.,7.77.11.157,6,T1110,admin,Brute Force
medium,ALERT-1210,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 7.77.11.157 made 6 login attempts against user admin on web-sgp-02.,7.77.11.157,6,T1110,admin,Brute Force
medium,ALERT-1211,70,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 7.77.11.157 made 6 login attempts against user admin on srv-ldn-02.,7.77.11.157,6,T1110,admin,Brute Force
medium,ALERT-1212,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 7.77.11.157 made 6 login attempts against user admin on srv-tok-03.,7.77.11.157,6,T1110,admin,Brute Force
medium,ALERT-1213,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 7.77.11.157 made 6 login attempts against user admin on srv-tok-03.,7.77.11.157,6,T1110,admin,Brute Force
medium,ALERT-1214,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 7.77.11.157 made 6 login attempts against user admin on srv-tok-03.,7.77.11.157,6,T1110,admin,Brute Force
medium,ALERT-1215,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on db-ber-01.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1216,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on web-sgp-02.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1217,70,srv-nyc-01,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on srv-nyc-01.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1218,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on web-sgp-02.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1219,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on web-sgp-02.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1220,70,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on db-ber-01.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1221,70,srv-tok-03,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on srv-tok-03.,129.52.110.164,8,T1110,admin,Brute Force
medium,ALERT-1222,70,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 129.52.110.164 made 8 login attempts against user admin on web-sgp-02.,129.52.110.164,8,T1110,admin,Brute Force
high,ALERT-1223,75,db-ber-01,high,,ssh,Brute Force Login Attempt,,Source IP 148.42.42.37 made 18 login attempts against user admin on db-ber-01.,148.42.42.37,18,T1110,admin,Brute Force
high,ALERT-1224,75,srv-ldn-02,high,,ssh,Brute Force Login Attempt,,Source IP 148.42.42.37 made 18 login attempts against user admin on srv-ldn-02.,148.42.42.37,18,T1110,admin,Brute Force
high,ALERT-1225,75,web-sgp-02,high,,ssh,Brute Force Login Attempt,,Source IP 148.42.42.37 made 18 login attempts against user admin on web-sgp-02.,148.42.42.37,18,T1110,admin,Brute Force
